CamB -6.2613355567110105 -6.22367526345087 -6.1346639702578125
DDO064 -6.131786773968048 -6.104325283594011 -6.018411784497109
DDO154 -6.190546612580318 -6.155620085718664 -6.079732462516858
DDO161 -6.40082403855806 -5.980809210995257 -5.807112071976828
DDO168 -6.185285176216422 -6.1143200970198315 -6.061094045875804
DDO170 -5.818953803082924 -5.729613833953491 -5.6849149954093185
ESO079-G014 -7.056466217003723 -6.884710043854649 -6.779977535470232
ESO116-G012 -6.25216922312403 -6.114665616899984 -6.037721441840758
ESO444-G084 -6.523793938142444 -6.420998985221251 -6.409968152210881
ESO563-G021 -6.9983992773907175 -6.767466716713924 -6.65315140802668
F565-V2 -7.072963855094436 -6.971395202756108 -6.619003278984783
F568-3 -6.676558179981677 -6.557467154726507 -6.5078261908966395
F568-V1 -7.115492159198146 -6.856274044675553 -6.8238018124101485
F571-8 -6.125606193108884 -5.956100706434804 -5.770479012985978
F571-V1 -6.475832121676245 -6.40152344727687 -6.317981143361942
F574-1 -6.219393845125035 -6.158642933517436 -6.092318180671756
F583-1 -6.930994860737582 -6.839211828147095 -6.721502223402764
F583-4 -6.879480332620497 -6.8266863531467195 -6.663062055714611
IC2574 -6.155494652257469 -6.097174893015602 -6.008439974737191
IC4202 -5.8838957893351855 -5.839601298334613 -5.743276197179966
KK98-251 -6.544624618906722 -6.3944509067255355 -6.275019509188977
NGC0024 -6.8688980942289986 -6.723141424965488 -6.603872198917455
NGC0055 -6.583162439848467 -6.511568637421063 -6.31709978013671
NGC0100 -7.103360017643201 -6.853195418674808 -6.69922256795324
NGC0247 -6.623234542353396 -6.578445550571599 -6.319505340521515
NGC0289 -6.3089702860286705 -6.245902033827652 -6.116775086752289
NGC0300 -6.552609451273118 -6.489209508682196 -6.296971840935995
NGC0801 -5.827553196207693 -5.749287833227496 -5.573218297362167
NGC0891 -6.624559887717938 -6.46716931749546 -6.268887958071809
NGC1003 -6.715980466561065 -6.559118705235129 -6.34810633578748
NGC1090 -6.41940595285079 -6.300393869421538 -6.1931531075010655
NGC2403 -6.24177613468328 -6.193682959815499 -6.082095412945877
NGC2683 -6.065125396349182 -5.995034636159272 -5.945692609317406
NGC2841 -5.967448510730289 -5.922452419452565 -5.855309485764565
NGC2903 -6.21644018441835 -6.115622005755242 -6.051027987664986
NGC2915 -6.591330924830838 -6.52679951273188 -6.480009195428995
