CamB -8.013171062712 -8.013171062712 -7.808809896359072
DDO064 -7.883866218689461 -7.741153984028467 -7.700488071926488
DDO154 -8.021946740055984 -8.021946740055984 -7.877715251153025
DDO161 -8.14250580755561 -8.016744372010322 -8.016744372010322
DDO168 -8.003697446171111 -7.969711165326867 -7.8565699079352695
DDO170 -7.668952114999743 -7.562373705745781 -7.5361166343541335
ESO079-G014 -8.902591240691017 -8.807828422616414 -8.545808724499045
ESO116-G012 -8.239321205891443 -8.239321205891443 -7.98163492390207
ESO444-G084 -8.241007847442336 -8.241007847442336 -8.137348125438216
ESO563-G021 -8.612264202334632 -8.430943835907183 -8.390448100633396
F565-V2 -8.684923440779773 -8.63487232194937 -8.334589978889957
F568-3 -8.525317292594174 -8.525317292594174 -8.319426736548916
F568-V1 -8.779622528997978 -8.51975116386882 -8.487462354232004
F571-8 -8.14901246936331 -7.946528290688072 -7.83214822017651
F571-V1 -8.244441660898612 -8.107631427096921 -8.094314922159022
F574-1 -7.970664635961518 -7.9241532166211615 -7.899030538511858
F583-1 -8.691357297195228 -8.691357297195228 -8.476457032850021
F583-4 -8.593138140105827 -8.544922316286057 -8.544922316286057
IC2574 -7.440839170395434 -6.714421493835099 -6.383719192949207
IC4202 -7.596041838318863 -7.507153878442501 -7.451968544468607
KK98-251 -8.249397193100505 -8.010851698161787 -8.010851698161787
NGC0024 -8.575665531721395 -8.560484699054678 -8.266500925761559
NGC0055 -8.16782171015883 -8.059739867444975 -7.969940477504305
NGC0100 -8.848842296962047 -8.585357831503998 -8.443908825718843
NGC0247 -8.069254019227763 -7.9179681412707 -7.816305199295406
NGC0289 -8.196583436080102 -8.178162501740845 -8.031596626036373
NGC0300 -8.175373262337292 -8.060572246175122 -7.995195179926663
NGC0801 -7.562664147509365 -7.5443703044957005 -7.36618027393051
NGC0891 -8.28313069721845 -8.208530520634989 -7.977952536278796
NGC1003 -8.4011471997757 -8.4011471997757 -8.155966399971701
NGC1090 -8.414574743136855 -8.221878433860025 -8.221878433860025
NGC2403 -7.692355164120283 -7.432016779089237 -7.355831085008395
NGC2683 -7.855576141291661 -7.770193322686662 -7.686930237512771
NGC2841 -7.692765300045142 -7.677814773295316 -7.570848439840608
NGC2903 -7.929137668754412 -7.811298615859245 -7.7521265226022456
NGC2915 -8.32012003292584 -8.23576478248669 -8.20636446749927
NGC2955 -7.902416330874683 -7.766196064515701 -7.650062687264553
NGC2976 -7.518433163799304 -6.864567778487717 -6.58108268457466
NGC2998 -6.937276809973603 -6.765420145569754 -6.52686080115596
NGC3109 -8.142723310782124 -8.065256881924883 -7.999283349257105
NGC3198 -7.594676064609858 -7.533543358469588 -7.49522696055523
NGC3521 -8.024862624630652 -7.982156444615217 -7.8403954024180305
NGC3726 -7.6253846873249245 -7.448260434131696 -7.448260434131696
NGC3741 -7.97552125468254 -7.9610484230347325 -7.870720975644789
NGC3769 -7.551551427500799 -7.449730943389214 -7.449730943389214
NGC3877 -7.549316325036212 -7.454802326239023 -7.454802326239023
NGC3893 -7.55197195018974 -7.476790538787113 -7.476790538787113
NGC3917 -6.8991890181393565 -6.546230915233079 -6.233159922549502
NGC3949 -7.52015699364659 -7.462316257754895 -7.462316257754895
NGC3953 -6.545313145074221 -6.283042700984965 -6.109936135763456
NGC3972 -7.151802319438185 -6.944957145492529 -6.771972352794141
NGC3992 -7.855268816070252 -7.775061552072374 -7.668094809291717
NGC4010 -7.526485004681816 -7.468324612271862 -7.468324612271862
NGC4013 -7.521319188137511 -7.464530861468328 -7.464530861468328
NGC4051 -7.51905842810698 -7.4653466254669665 -7.4653466254669665
NGC4068 -7.947621208014628 -7.8132604100176355 -7.8132604100176355
NGC4085 -6.979233062428968 -6.807862267421788 -6.66593033084631
NGC4088 -7.088826141590925 -6.956595676733828 -6.66636198026316
NGC4100 -6.968505533781123 -6.7720630983847885 -6.475701355433421
NGC4138 -7.5581516679012894 -7.469791280749852 -7.469791280749852
NGC4157 -7.134322255530179 -6.992287834060936 -6.698280090510148
NGC4183 -7.565593999424875 -7.476378913823982 -7.476378913823982
NGC4217 -6.9723981013360925 -6.806786692918911 -6.52843115126855
NGC4559 -7.83460471885663 -7.727002355700702 -7.641723331774952
NGC5005 -6.375672995529962 -5.923559872251447 -5.73637595233274
NGC5033 -6.482747591766759 -6.21394994645855 -6.02583958194308
NGC5055 -6.402634924374983 -6.060332114589613 -5.829880589945667
NGC5371 -6.384229893513897 -6.074823520763551 -5.494725683009932
NGC5585 -7.948248615792427 -7.84531063715334 -7.782373728871979
