CamB -6.671344859079716 -6.514649360506056 -6.481544200699416
DDO064 -6.63147632452949 -6.521270763286744 -6.480964708941302
DDO154 -6.679964951736579 -6.627503919870968 -6.566902659433167
DDO161 -6.8557590317744825 -6.796861151268607 -6.796861151268607
DDO168 -6.610731338283147 -6.533878161555497 -6.485410344858236
DDO170 -6.415274125800246 -6.324128776190589 -6.278433601871917
ESO079-G014 -7.611306098736947 -7.445800974762789 -7.331641410287455
ESO116-G012 -6.82326292503338 -6.762228377190989 -6.621719560020519
ESO444-G084 -7.017765225361931 -7.017765225361931 -6.913497232733638
ESO563-G021 -7.3854535366231175 -7.21106061516546 -7.172140437837176
F565-V2 -7.463674640655714 -7.414989101207643 -7.11100733442561
F568-3 -7.305434071852449 -7.305434071852449 -7.103316663798496
F568-V1 -7.500066062461729 -7.299867943127088 -7.299867943127088
F571-8 -6.4280487924232 -6.251198386803897 -6.121768262936443
F571-V1 -7.023197680828021 -6.887748206355192 -6.87437460141391
F574-1 -6.7508863012757665 -6.7042699958794385 -6.660312381447885
F583-1 -7.447561623470427 -7.25334314436118 -7.25334314436118
F583-4 -7.373178286037266 -7.325039095544324 -7.325039095544324
IC2574 -6.540528974531135 -6.454498567241176 -6.286948553805633
IC4202 -6.3777585227864195 -6.269131517484235 -6.233068906797029
KK98-251 -6.998322718193956 -6.815960885580587 -6.786483318322015
NGC0024 -7.269170810869012 -7.113735559859846 -7.035448255495225
NGC0055 -7.032604120675031 -6.938443587834324 -6.74065369951585
NGC0100 -7.540321688843862 -7.273895953988058 -7.099499382704433
NGC0247 -7.092488267228681 -7.05195321344304 -6.774274406565894
NGC0289 -6.712388836092151 -6.556910471049469 -6.350183634034984
NGC0300 -7.017410879477202 -6.923192102834574 -6.723692940482439
NGC0801 -6.069768973804653 -6.069768973804653 -5.839747904380101
NGC0891 -7.034924155204471 -6.908198846140686 -6.683934571137947
NGC1003 -7.139682525848456 -6.972549751544286 -6.875161704487271
NGC1090 -6.742635574566826 -6.635417373440229 -6.343006910891821
NGC2403 -6.640235259098292 -6.584497452194471 -6.473589472255889
NGC2683 -6.536354703481672 -6.43112634864911 -6.367684410527515
NGC2841 -6.385746779192666 -6.3303589777886335 -6.251896520182642
NGC2903 -6.688300921296962 -6.6507316361022095 -6.5716433147893
NGC2915 -7.094808765097338 -7.0521987864880185 -6.971417248370528
NGC2955 -6.313318443139587 -6.111736689643206 -5.891323414662215
NGC2976 -6.58389944348839 -6.501922792866961 -6.3764753057782695
NGC2998 -6.701379160817316 -6.537001555579917 -6.341064071538897
NGC3109 -6.827927514603725 -6.7486382371474845 -6.676126955470289
NGC3198 -6.311172077504042 -6.280681528792201 -6.227297819811899
NGC3521 -6.8044186154406185 -6.762273223873491 -6.615577308969784
NGC3726 -6.060706136807848 -6.026628610902959 -5.928738465430404
NGC3741 -6.60003393717614 -6.549812120741031 -6.47643949213638
NGC3769 -6.005020314711124 -5.945094869239118 -5.886370850421181
NGC3877 -5.989582905076693 -5.943038183182213 -5.860717843643116
NGC3893 -5.969555245466189 -5.903697094642566 -5.847107457528925
NGC3917 -5.9157792159908045 -5.844278009721991 -5.756093103496158
NGC3949 -5.9753832038573105 -5.914580116388179 -5.854836034970772
NGC3953 -5.901151757661932 -5.859232294158193 -5.736670043204559
NGC3972 -5.933527817272788 -5.838778694677468 -5.787055598147985
NGC3992 -6.609429212828996 -6.442758288007006 -6.404061032623866
NGC4010 -5.992247805856461 -5.888578591027126 -5.8254841064895055
NGC4013 -6.0450970472067125 -5.998029590098799 -5.94668603725814
NGC4051 -6.059650055596862 -5.980446931292714 -5.927611110332777
NGC4068 -6.590335651504009 -6.537993768859604 -6.458537228742729
NGC4085 -5.956948108071477 -5.866714215789473 -5.815114436737963
NGC4088 -5.958571122140406 -5.845575245885984 -5.784875363624244
NGC4100 -5.956397759886376 -5.902792693894635 -5.788790481127333
NGC4138 -6.099584335924006 -6.050268405349165 -5.948220859726099
NGC4157 -5.981110937097071 -5.883113973304898 -5.821850703324506
NGC4183 -6.102073912010101 -6.048935747459472 -5.9618382157770995
NGC4217 -6.013448912223741 -5.956443823949117 -5.855561511307684
NGC4559 -6.309278365851977 -6.159291241016828 -6.068094103006819
NGC5005 -6.0869597330461875 -5.724644828014949 -5.612273020851038
NGC5033 -6.078808582339422 -5.881238988368883 -5.74998147437843
NGC5055 -6.017051207868849 -5.917698569449508 -5.675819176048946
NGC5371 -5.9991094800873155 -5.7862573536451105 -5.434638058938831
NGC5585 -6.522743624266988 -6.443981877616356 -6.386370109697988
NGC5907 -6.951059790807676 -6.856312804900289 -6.856312804900289
NGC5985 -7.2128526838726446 -7.096518324594784 -7.003707559458872
NGC6015 -7.139470687359091 -6.929084381964182 -6.904647967086334
NGC6195 -5.744162787825144 -5.744162787825144 -5.624907442050349
NGC6503 -6.846327473840538 -6.761176633394801 -6.67913751492391
NGC6674 -6.875553439446702 -6.664601101220373 -6.51399945471531
NGC6946 -7.0003262402777695 -6.867054438440831 -6.767070044268358
NGC7331 -7.74769474643512 -7.632463009297836 -7.3306244535145195
NGC7793 -7.120226011762942 -6.918100277187293 -6.885353664072104
NGC7814 -7.70013470758664 -7.395692153817673 -7.287707909725701
UGC00128 -6.752562929805272 -6.530706851869616 -6.357270378096733
UGC00191 -7.527131002910753 -7.322742505780031 -7.207030344256504
UGC00731 -7.217969828255162 -7.217969828255162 -6.909787087300078
UGC00891 -7.214719312707441 -7.003346255575381 -6.967029331756963
UGC01281 -6.703872271035342 -6.658043856534416 -6.573485342403601
UGC02259 -6.999684511111193 -6.875970890565581 -6.721354369131062
UGC02487 -5.798033089043073 -5.61413413564895 -5.292023994918816
UGC02885 -5.682173037832274 -5.349277681359257 -5.078457057726761
UGC02916 -6.149653578929048 -6.026406902997494 -5.930565149606054
UGC02953 -6.44643128807939 -6.232471311574505 -6.153023740991804
UGC03205 -6.4135631778745354 -6.2086136197409 -5.941259188651638
UGC03546 -6.979777406079619 -6.864375412283857 -6.750549511945372
UGC03580 -6.801161837018146 -6.801161837018146 -6.649379663575793
UGC04278 -6.587073064959428 -6.480287470965617 -6.406639883223798
