CamB -6.358880745150193 -6.315610474069388 -6.23854154434226
DDO064 -6.267693420068939 -6.223481476836285 -6.140818366070131
DDO154 -6.285200676852423 -6.247473723463476 -6.185010881093747
DDO161 -6.564832073379003 -6.518259778866716 -6.423833714501451
DDO168 -6.254659470799966 -6.215308331815904 -6.171311662677472
DDO170 -5.932297985656253 -5.881786841721283 -5.782411302488969
ESO079-G014 -7.116609252659056 -6.948493803994534 -6.853483987200977
ESO116-G012 -6.365565039421673 -6.312328871265028 -6.213792662348227
ESO444-G084 -6.6595664075091845 -6.6595664075091845 -6.535252313496982
ESO563-G021 -7.10965718496943 -6.878365191326807 -6.841799811699293
F565-V2 -7.1836379506763866 -7.082293677368991 -6.729974703974224
F568-3 -6.794851575442749 -6.677431551322975 -6.558700384013707
F568-V1 -7.2272134378565465 -6.967172519288445 -6.967172519288445
F571-8 -6.195714299676727 -6.100670679641043 -5.88041090820589
F571-V1 -6.588335040673653 -6.531051966708795 -6.387306153654807
F574-1 -6.35599616173122 -6.2676078355127975 -6.218326239101711
F583-1 -7.075207809994068 -6.971908506864105 -6.842282806161544
F583-4 -6.959916837148245 -6.852890433304663 -6.7589743982892
IC2574 -6.256466510462563 -6.194423815102198 -6.092833313571123
IC4202 -5.999714411095652 -5.957068581966417 -5.8602954586113425
KK98-251 -6.6274651273269924 -6.500185349583996 -6.39284545499492
NGC0024 -6.959566004085252 -6.8375085975401 -6.670039631583776
NGC0055 -6.675682114521413 -6.639247120746609 -6.499109878750991
NGC0100 -7.1963780067722105 -6.948167432538751 -6.773357618265423
NGC0247 -6.735234886784455 -6.69554257105799 -6.423642784994272
NGC0289 -6.450877065736478 -6.356972236706264 -6.168518993469132
NGC0300 -6.701836872533526 -6.608339952944257 -6.414653877094129
NGC0801 -5.928296595371211 -5.837865415717621 -5.631951207808827
NGC0891 -6.741872084706522 -6.578680152252335 -6.534500698643658
NGC1003 -6.837292349698177 -6.666268750597352 -6.449910995171651
NGC1090 -6.5243265406113 -6.415470105175148 -6.224081714010491
NGC2403 -6.331396278055593 -6.295771176047039 -6.166204842144438
NGC2683 -6.167819051916659 -6.105146832184059 -6.026508473946416
NGC2841 -6.073429001238702 -6.0238994641067745 -5.95535807132466
NGC2903 -6.362382960934852 -6.233305230352187 -6.218556218862878
NGC2915 -6.7074888224561215 -6.694629944323195 -6.604594721948424
NGC2955 -6.030294949289739 -5.928631688676866 -5.7800991374611295
NGC2976 -6.2740296020757125 -6.220465249428032 -6.149478676028148
NGC2998 -6.351146448164015 -6.278738935141741 -6.15851067754024
NGC3109 -6.534836880020919 -6.443970721289547 -6.43332427058427
NGC3198 -5.94061352543142 -5.911155261415165 -5.838291975946085
NGC3521 -6.390113637668237 -6.295344097858425 -6.266202779294184
NGC3726 -5.740924538622504 -5.70169579053411 -5.652353329869397
NGC3741 -6.323732097940207 -6.237738000559209 -6.174591586353218
NGC3769 -5.72851065169126 -5.689810330996273 -5.632426991389313
NGC3877 -5.717459259159679 -5.680174281930843 -5.634747812429678
NGC3893 -5.7286853695652145 -5.686017083611994 -5.625339996919976
NGC3917 -5.724545603493176 -5.624531160655852 -5.566378729838881
NGC3949 -5.727002843136602 -5.650972047732254 -5.625139785009011
NGC3953 -5.701465124901258 -5.6277698150961895 -5.577536539964895
NGC3972 -5.716388707363817 -5.676243680814174 -5.619628594112745
NGC3992 -6.209388785369243 -6.091211439682653 -6.019054144493227
NGC4010 -5.7395046379946795 -5.668878423156643 -5.632311173180384
NGC4013 -5.751042964056745 -5.694011706014931 -5.657578262166127
NGC4051 -5.747021997517213 -5.712443233960525 -5.663656439583738
NGC4068 -6.26959413538657 -6.188103829354577 -6.1192066912402545
NGC4085 -5.713817448779302 -5.688291140916654 -5.605751853877083
NGC4088 -5.707058983218929 -5.688873686048108 -5.628098435965771
NGC4100 -5.727842705911149 -5.684433525900245 -5.617840180379541
NGC4138 -5.756523617845236 -5.717311743027537 -5.647443947462796
NGC4157 -5.737272546721553 -5.680307472415139 -5.6376349472879115
NGC4183 -5.753063657244159 -5.718056676674459 -5.668127138490133
NGC4217 -5.737677333088185 -5.688159262818704 -5.625230842624908
NGC4559 -5.919308194079096 -5.8650911871807185 -5.770657763147548
NGC5005 -5.797276323219709 -5.693632116484528 -5.592493153228534
NGC5033 -5.829294111564324 -5.719881345382307 -5.604287149363706
NGC5055 -5.779603753857166 -5.670316247480323 -5.5899069893367095
NGC5371 -5.775981733961599 -5.568106492795031 -5.281090903561003
NGC5585 -6.116815686295717 -6.028327588819096 -5.952903454940993
NGC5907 -6.68148605664787 -6.523617381061636 -6.523617381061636
NGC5985 -6.559533118005841 -6.282567456328532 -5.981815152370983
NGC6015 -6.769812669039035 -6.593595642561478 -6.5517277641428535
NGC6195 -5.465064705805716 -5.3998624728423374 -5.329708049751486
NGC6503 -6.475773785017213 -6.418528595275107 -6.3039134929340195
NGC6674 -6.44056113559686 -6.3699596715863835 -6.214143442033042
NGC6946 -6.627326785587185 -6.491097558249504 -6.3774075575155615
NGC7331 -7.269439012522459 -7.226206661863347 -6.91176239921083
NGC7793 -6.7846853978537105 -6.758603932361511 -6.501756479414267
NGC7814 -7.337186730110872 -7.08876130074878 -6.9186567851633045
UGC00128 -6.108458711857869 -6.014445528912919 -5.845473140339187
UGC00191 -6.995779877593577 -6.837864962347801 -6.756179305861712
UGC00731 -6.885274404416512 -6.885274404416512 -6.57624600026035
UGC00891 -6.831022686942774 -6.651333746175754 -6.610643787219875
UGC01281 -6.492976656123354 -6.448201867170527 -6.295359469933487
UGC02259 -6.7234926134609205 -6.563823787147632 -6.351743573506337
UGC02487 -5.58429797960076 -5.423087374693122 -5.158485388683723
UGC02885 -5.403500271658136 -5.234065141223129 -4.966976666213243
UGC02916 -5.7523086678271325 -5.585696054251898 -5.517063790201945
UGC02953 -6.224387977828452 -6.148280062158901 -6.050210373543558
UGC03205 -6.410021533411233 -6.125120655806457 -5.794457900064897
UGC03546 -6.80819917071883 -6.625336506134963 -6.533452487108374
UGC03580 -6.45093834449984 -6.407520802916056 -6.296676617771858
UGC04278 -6.255176450466334 -6.152637613959183 -6.07464103909518
UGC04325 -6.194275778401083 -6.0962586013666344 -6.013665833397181
UGC04483 -6.311745829175199 -6.271327445132583 -6.17888780840113
UGC04499 -6.144911364927489 -6.114921031759858 -5.975791142950411
UGC05005 -7.110788544079641 -6.791817904115834 -6.791817904115834
UGC05253 -6.201757192593933 -6.1463796268298365 -6.0582268539090585
UGC05414 -6.063343093035345 -5.995963422203309 -5.965075276176989
UGC05716 -5.952183446379307 -5.880423788243535 -5.830779889613102
UGC05721 -6.236508782404463 -6.134476825793694 -6.080448501337258
UGC05750 -7.238711027648999 -7.05667365179522 -7.05667365179522
UGC05764 -6.181922254663298 -6.099357522232558 -6.027785918690262
UGC05829 -6.0463710234449115 -5.967630836837573 -5.923531979654393
UGC05918 -6.123472560281146 -6.047154446619313 -5.961285469979326
UGC05986 -6.012068279395899 -5.928499015467944 -5.884475381804734
UGC06399 -5.744780705192946 -5.669533518568975 -5.6472133866807726
UGC06446 -5.815239120797852 -5.791451188784832 -5.71959376489992
UGC06614 -6.004017305589695 -5.9695986693839425 -5.943675815314675
UGC06667 -5.709350404809132 -5.660034506315654 -5.599629794055982
UGC06786 -6.230153925407248 -6.1195405531933895 -6.020386088331511
UGC06787 -5.888777635280705 -5.811349123255006 -5.739343605677441
UGC06818 -5.733882188411763 -5.697932769688534 -5.643618854474464
UGC06917 -5.708289306175426 -5.663631563773786 -5.603805630936154
UGC06923 -5.695893340307382 -5.667320753411026 -5.580691683173847
UGC06930 -5.73078983716243 -5.659421300022741 -5.615678879068571
UGC06983 -5.7252455308856005 -5.665228018877201 -5.568052674827616
UGC07089 -5.745607202850844 -5.709377515060788 -5.6649243983436275
UGC07125 -5.88926516096271 -5.836214698952348 -5.792281083149711
UGC07151 -5.977203002652047 -5.913419189671992 -5.825158325094233
UGC07261 -5.804137914567935 -5.7498329131347425 -5.674061181383919
UGC07323 -5.922150440335708 -5.874939912206773 -5.779513059976991
UGC07399 -5.918664148528174 -5.867882915622304 -5.779189866983154
UGC07524 -6.213301784766739 -6.155312148067858 -6.115770903373882
UGC07559 -6.222561733323216 -6.181633772613916 -6.085795356565039
UGC07577 -6.340622760328032 -6.313428984201964 -6.218252496743958
UGC07603 -6.2672132160626015 -6.208618055431909 -6.143258660403192
UGC07690 -5.895150023086622 -5.818039972630049 -5.725162718244831
UGC07866 -6.256923118714664 -6.185092487402101 -6.113875811884076
UGC08286 -6.046468955285188 -5.983558708915627 -5.892576089828745
UGC08490 -6.2449645583422955 -6.18324112497255 -6.150711979590701
UGC08550 -6.084575119568756 -6.026513740477944 -5.925046777227125
UGC08699 -5.730194927705155 -5.5877180322057045 -5.335038251187419
UGC08837 -6.091514161900319 -5.988421096249386 -5.9418937961869265
UGC09037 -6.854162412841623 -6.633805905900378 -6.577430883643897
UGC09133 -5.754655725298778 -5.574899081280071 -5.33683533233898
UGC09992 -6.377835282467696 -6.268570373455256 -6.219923986136059
UGC10310 -7.1499269927490054 -6.947177672290167 -6.947177672290167
UGC11455 -6.6002239786069214 -6.349339968472693 -6.051346825434638
UGC11557 -7.458218514661386 -7.07819729109564 -7.07819729109564
UGC11820 -7.416941288646355 -7.315268736018444 -7.2269496785305485
UGC11914 -7.5017638792744235 -7.426283229971245 -7.040763890527909
UGC12506 -6.750611984026713 -6.620017429789788 -6.435328169880068
UGC12632 -6.767599373221723 -6.638640574374417 -6.497836018061206
UGC12732 -7.286010716482795 -6.918893820118205 -6.918893820118205
UGCA442 -6.867295056630452 -6.638778151361822 -6.616570570155149
UGCA444 -6.569036163519017 -6.479247667573437 -6.366926794358636
