CamB -7.902272588099116 -7.902272588099116 -7.698552858459066
DDO064 -7.773120198839393 -7.630255509415584 -7.589580677490197
DDO154 -7.911048265443101 -7.911048265443101 -7.766156945344619
DDO161 -8.018678018472073 -7.9058458973974375 -7.9058458973974375
DDO168 -7.876031789263867 -7.858812690713983 -7.74549468435986
DDO170 -7.546173006727625 -7.4667610082594615 -7.4278194564013305
ESO079-G014 -8.722726610129664 -8.554785720891624 -8.434653312371436
ESO116-G012 -8.128422731278558 -8.128422731278558 -7.869655947370182
ESO444-G084 -8.130109372829452 -8.130109372829452 -8.016747291743332
ESO563-G021 -8.551139952157728 -8.3200453612943 -8.27899561165865
F565-V2 -8.623852983459553 -8.523973847336482 -8.173682637406218
F568-3 -8.41441881798129 -8.41441881798129 -8.21263623780694
F568-V1 -8.669097627410082 -8.408852689255935 -8.408852689255935
F571-8 -8.04352827868877 -7.774634903859469 -7.724124765514247
F571-V1 -8.133714323548098 -7.996732952484036 -7.9836277603226415
F574-1 -7.872506212511293 -7.8132547420082785 -7.76986085134474
F583-1 -8.580458822582345 -8.580458822582345 -8.366464194810979
F583-4 -8.624498860351087 -8.434023841673172 -8.434023841673172
IC2574 -7.268176712022568 -6.673999010030335 -6.4432243285875455
IC4202 -7.453620102144981 -7.378116263613075 -7.324266258800335
KK98-251 -8.10472510303197 -7.899953223548904 -7.899953223548904
NGC0024 -8.45491642042632 -8.189800813594557 -8.152213145325522
NGC0055 -8.0857828109632 -8.007214180437996 -7.905895748834171
NGC0100 -8.772409745475963 -8.424332454183165 -8.332986667825176
NGC0247 -7.980090887335269 -7.841506023673466 -7.777291293004698
NGC0289 -8.250162438003839 -8.067264027127964 -7.926808690501936
NGC0300 -8.083865517720506 -7.991870858298437 -7.910331837354566
NGC0801 -7.453322528518082 -7.388924322241519 -7.320770124043908
NGC0891 -7.777432473268219 -7.661712579329423 -7.476092792638262
NGC1003 -8.248532593613419 -8.086585588683738 -8.049101626819642
NGC1090 -7.388364435867425 -7.01106935865382 -6.770251032493539
NGC2403 -7.643086984666011 -7.4362403254274385 -7.30722546892054
NGC2683 -7.251182955709941 -6.9750036972147145 -6.7554070411813205
NGC2841 -7.58359414337884 -7.5669162986824325 -7.460011423467283
NGC2903 -7.817181580358992 -7.700400141246368 -7.641747174683553
NGC2915 -8.209022508928868 -8.082638747736963 -8.082638747736963
NGC2955 -7.794735909207984 -7.655297589902818 -7.625515445246036
NGC2976 -7.270791003844322 -6.936741527034173 -6.645767989662081
NGC2998 -6.877097056930498 -6.79522317821305 -6.628326964931241
NGC3109 -8.040889412759459 -7.954358407311998 -7.886458967035428
NGC3198 -7.486746258372655 -7.422644883856704 -7.3822000213567485
NGC3521 -7.912511101328614 -7.871257970002331 -7.724795123726885
NGC3726 -7.4120452802168915 -7.337361959518812 -7.337361959518812
NGC3741 -7.865530509151539 -7.8501499484218495 -7.710922743035783
NGC3769 -7.4396895671918575 -7.338832468776329 -7.338832468776329
NGC3877 -7.423394897988469 -7.34390385162614 -7.34390385162614
NGC3893 -7.448830648377235 -7.365892064174221 -7.365892064174221
NGC3917 -6.683500274594532 -6.260376338557164 -6.111031266659244
NGC3949 -7.409815686878896 -7.351417783142011 -7.351417783142011
NGC3953 -6.499320466922943 -6.177637498736198 -6.044991499478323
NGC3972 -7.037259583229855 -6.86184376983452 -6.7376850092445
NGC3992 -7.768976254875143 -7.664163077459491 -7.6118657068322095
NGC4010 -7.4155397824309155 -7.357426137658979 -7.357426137658979
NGC4013 -7.408393039942915 -7.353632386855445 -7.353632386855445
NGC4051 -7.408390879969462 -7.372276924900431 -7.372276924900431
NGC4068 -7.8495654182433645 -7.702361935404752 -7.702361935404752
NGC4085 -7.011574492224273 -6.7460983985732526 -6.6102100876720185
NGC4088 -7.109741741574241 -6.766068669352086 -6.633583322130412
NGC4100 -6.851169936495625 -6.689110575410985 -6.544713698824576
NGC4138 -7.515053287941683 -7.358892806136976 -7.358892806136976
NGC4157 -7.1285977109417935 -6.86877885889809 -6.67723274483128
NGC4183 -7.416883335046095 -7.3827066092671005 -7.372405440291772
NGC4217 -7.008914856259589 -6.7786457129094755 -6.5171015013073
NGC4559 -7.699861379591654 -7.616103881087823 -7.572819400160012
NGC5005 -6.29347328703112 -6.073776888499419 -5.76325077171819
NGC5033 -6.504429820370008 -6.204499159350566 -6.023314066479231
NGC5055 -6.392032060176267 -5.9778098877472035 -5.9242501900835975
NGC5371 -6.632937598009238 -6.038203680953296 -5.466545252401021
NGC5585 -7.838197030857502 -7.734412162540452 -7.659270258511847
NGC5907 -8.125742660500809 -7.965297551029119 -7.965297551029119
NGC5985 -8.415189826822292 -8.290246776267695 -8.290246776267695
NGC6015 -8.247937416668538 -8.05423291704872 -8.05423291704872
NGC6195 -7.102996932031556 -7.032339598314706 -6.9810514131125645
NGC6503 -7.955232494347037 -7.91451647590237 -7.794293741072347
NGC6674 -8.385996068664708 -8.208296899646399 -8.069082728760533
NGC6946 -8.122055330032401 -7.9921212860542585 -7.889554801167036
NGC7331 -8.920733098974054 -8.829531940587557 -8.483342827420959
NGC7793 -8.009383540894632 -7.79981102699098 -7.728933960439728
NGC7814 -8.818680783835084 -8.560581659326992 -8.394580358493748
UGC00128 -7.854422724465675 -7.639691597998456 -7.52098642306492
UGC00191 -8.635543644229166 -8.603619480976944 -8.261342282068805
UGC00731 -8.326954574384004 -8.326954574384004 -8.019426033827214
UGC00891 -8.37876930652435 -8.37876930652435 -8.176091960407526
UGC01281 -7.93883853749656 -7.834481310326236 -7.746510925565902
UGC02259 -7.7685468920760306 -7.591282963382628 -7.49960459477248
UGC02487 -7.389604362680256 -7.278366975508101 -7.19077681114086
UGC02885 -6.019281611948914 -5.753554258019291 -5.0939090993694
UGC02916 -7.318844873654199 -7.1648239027559475 -7.143151087398698
UGC02953 -7.199098256408138 -6.889060488555093 -6.705824914733032
UGC03205 -6.475737698430753 -6.242644194478436 -6.044730660797712
UGC03546 -8.438724983886685 -8.289217549652907 -8.095760821969206
UGC03580 -7.910146583146986 -7.910146583146986 -7.758437641061905
UGC04278 -7.510991766228311 -7.393323601459888 -7.287899940912618
UGC04325 -7.502729011665763 -7.42099121683669 -7.301318276583406
UGC04483 -7.8224182182847075 -7.670993934582143 -7.659105237572224
UGC04499 -7.259005090522942 -7.013189215422605 -6.91089308004551
UGC05005 -8.544731104180077 -8.233498074083325 -8.233498074083325
UGC05253 -7.716187148405995 -7.684882746351565 -7.573201975682479
UGC05414 -7.565690241986473 -7.492594409056382 -7.480744716577951
UGC05716 -7.665867352360589 -7.665867352360589 -7.540154041989756
UGC05721 -7.73184810803728 -7.639137094547543 -7.581405200600708
UGC05750 -8.674613650621762 -8.498353821762711 -8.498353821762711
UGC05764 -7.678854181096697 -7.583115770444863 -7.571817458055181
UGC05829 -7.575547067886217 -7.467265094630691 -7.456666185569485
UGC05918 -7.717477729222483 -7.647097249167354 -7.525709258692084
UGC05986 -7.541341282873208 -7.528511084571806 -7.434137424086126
UGC06399 -7.426366846162071 -7.316907552672936 -7.316907552672936
UGC06446 -7.098742825731379 -6.911261546165273 -6.809188502656594
UGC06614 -7.478389033471656 -7.42720825188681 -7.413991625818347
UGC06667 -7.005717167221507 -6.532408015632924 -6.401572227924718
UGC06786 -7.125935280358611 -6.85342026649321 -6.625427530729771
UGC06787 -7.458014603399392 -7.397121950645797 -7.341496407215492
UGC06818 -7.414368977760313 -7.347464891357973 -7.347464891357973
UGC06917 -6.765561505682308 -6.62219246742816 -6.451976085191018
UGC06923 -6.440574358522466 -6.300386691821786 -6.090192051016843
UGC06930 -7.143652826391941 -6.903257011193495 -6.71093604614289
UGC06983 -6.502518718458481 -6.295360373866564 -6.13382135851566
UGC07089 -7.428745197818158 -7.374451274337082 -7.374451274337082
UGC07125 -7.529857058540472 -7.408906653449031 -7.408906653449031
UGC07151 -7.22089427812055 -7.0703082133173165 -6.913903330956022
UGC07261 -7.463510157397771 -7.384500085024537 -7.349672049612857
UGC07323 -7.595739892273198 -7.523110069785277 -7.462131158544213
UGC07399 -7.638693667026085 -7.514377144987378 -7.494855028395637
UGC07524 -7.829091469696877 -7.7742608926295675 -7.700156176955624
UGC07559 -7.805913471245237 -7.765895127109964 -7.679179063523629
UGC07577 -7.863956588333402 -7.827541460727968 -7.737598894534033
UGC07603 -7.792243800838381 -7.762127268490643 -7.695218985435325
UGC07690 -6.933919097565762 -6.65363036678729 -6.4714378664974985
UGC07866 -7.827964295024688 -7.795427047462974 -7.7140004285235815
UGC08286 -7.778360778873562 -7.728794654261299 -7.620188475556241
UGC08490 -7.268085784388194 -7.10313904208481 -6.940836862890468
UGC08550 -7.7557937503450916 -7.73469617096016 -7.612100584486273
UGC08699 -6.53557899591045 -6.362546070561484 -5.878457119407329
UGC08837 -7.797535398567748 -7.726837616627004 -7.646516984922533
UGC09037 -8.5115161073822 -8.306407251429992 -8.176425881389685
UGC09133 -6.61995569206222 -5.959830946149798 -5.824022353628565
UGC09992 -7.923746761846258 -7.7820099877350755 -7.727641865842208
UGC10310 -8.460544249567095 -8.44022645446004 -8.285982680814085
UGC11455 -8.745756255143718 -8.484370842566284 -8.484370842566284
UGC11557 -8.957831276963724 -8.519877461063132 -8.519877461063132
UGC11820 -9.068386337320014 -9.068386337320014 -8.79205182494007
UGC11914 -8.99511900900505 -8.951988145347483 -8.595724545659655
UGC12506 -8.363743323425531 -8.12702665265488 -8.011084209119568
UGC12632 -8.402005493590227 -8.214289377997124 -8.067945022329608
UGC12732 -8.855172665217705 -8.855172665217705 -8.459143572862269
UGCA442 -8.372812971464977 -8.299888012248738 -8.042723618903707
UGCA444 -8.026071931441484 -7.925082888161347 -7.874193600564403
