CamB -8.345866486550651 -8.345866486550651 -8.142564299030807
DDO064 -8.187850712190706 -8.175895614598414 -8.033181369324257
DDO154 -8.346045541946971 -8.288694597754086 -8.212044968001234
DDO161 -8.472317876672786 -8.349439795848973 -8.349439795848973
DDO168 -8.31793035387229 -8.183134962626594 -8.183134962626594
DDO170 -7.916455209646825 -7.8950691295844315 -7.872223643610384
ESO079-G014 -9.16951218207882 -9.140523846455064 -8.876578203254128
ESO116-G012 -8.572016629730093 -8.572016629730093 -8.316100253541874
ESO444-G084 -8.573703271280987 -8.573703271280987 -8.463034886790773
ESO563-G021 -8.941442036680941 -8.763639259745835 -8.650239783364864
F565-V2 -9.06648944642071 -8.96756774578802 -8.61478690823325
F568-3 -8.858012716432825 -8.858012716432825 -8.651253198949835
F568-V1 -9.112526432961465 -8.85244658770747 -8.820392975837999
F571-8 -8.494595858727278 -8.279223714526722 -8.164832895362801
F571-V1 -8.576451946593728 -8.440326850935572 -8.426613724147277
F574-1 -8.31225422941555 -8.256848640459818 -8.231415494591024
F583-1 -9.02405272103388 -9.02405272103388 -8.807837968430565
F583-4 -8.925552507822427 -8.877617740124707 -8.877617740124707
IC2574 -7.150770646767768 -6.731747663700652 -6.439272065552476
IC4202 -7.930312600113777 -7.8398493022811575 -7.767521297158909
KK98-251 -8.583807309283292 -8.423732336945243 -8.349715956013743
NGC0024 -8.903445677386584 -8.633394712046092 -8.594351072385953
NGC0055 -8.661540865563017 -8.564160368654266 -8.366275458167635
NGC0100 -9.202450167061375 -8.918053255342649 -8.774047237615049
NGC0247 -8.670363658451592 -8.629564266957004 -8.452927325817138
NGC0289 -8.528202130540288 -8.510857925579499 -8.364022874581206
NGC0300 -8.644194015445429 -8.544661231630394 -8.344908118461456
NGC0801 -7.89599967585057 -7.8659288514240275 -7.764357036551586
NGC0891 -8.656703617387478 -8.656703617387478 -8.46639209984389
NGC1003 -8.73384262361435 -8.73384262361435 -8.368199173580207
NGC1090 -8.78185470645228 -8.554573857698678 -8.554573857698678
NGC2403 -8.319165968915362 -8.319165968915362 -8.150278800476533
NGC2683 -8.190279181739204 -8.102888746525315 -8.019174758892616
NGC2841 -8.025752093852377 -8.010510197133968 -7.904286241101084
NGC2903 -8.247951092058747 -8.203310280682585 -8.085047143662939
NGC2915 -8.652780654577061 -8.610687766462187 -8.540308499567447
NGC2955 -8.234000496503452 -8.098891488354349 -7.981995153285604
NGC2976 -7.38415440883642 -6.9271000259166655 -6.572756227404132
NGC2998 -6.916185281684914 -6.763945869946927 -6.573060122684436
NGC3109 -8.483857637462622 -8.397952305763534 -8.328471378333775
NGC3198 -7.91809121188137 -7.866238782308239 -7.824596285766085
NGC3521 -8.33460614125699 -8.314851868453868 -8.229096062124203
NGC3726 -7.958082079005054 -7.780955857970348 -7.780955857970348
NGC3741 -8.309366532685381 -8.293743846873385 -8.154231823163446
NGC3769 -7.9607966147262506 -7.782426367227864 -7.782426367227864
NGC3877 -7.96235389932112 -7.787497750077676 -7.787497750077676
NGC3893 -7.989681469385962 -7.8094859626257564 -7.8094859626257564
NGC3917 -6.867649237950376 -6.671704780520334 -6.348919728084132
NGC3949 -7.853677157683459 -7.795011681593546 -7.795011681593546
NGC3953 -6.754395917632962 -6.5511783176997165 -6.321360564712532
NGC3972 -7.299142642134981 -7.039742457502108 -6.820412697655748
NGC3992 -8.1872484776923 -8.107756975911022 -7.999614992207624
NGC4010 -7.858618805092343 -7.801020036110514 -7.801020036110514
NGC4013 -7.854285389803595 -7.851236787955652 -7.851236787955652
NGC4051 -7.853303883214878 -7.833699597398315 -7.833699597398315
NGC4068 -8.282052383484594 -8.247327911806162 -8.151777591386168
NGC4085 -7.1362174296789265 -6.960089531216329 -6.620896885699559
NGC4088 -7.146519210256277 -6.983332455385704 -6.692442368152017
