0.93,40.5,7.35,9.26,50.64,0,139.38,0
1.94,53.9,5.9,16.49,55.16,0,51.5,0
2.87,73,4.7,21.98,56.07,0,27.77,0
3.72,78.4,3.9,25,55.82,0,15.87,0
4.47,79.3,5.3,28.23,53.8,0,8.68,0
5.16,81.1,5.1,30.82,51.88,0,5.5,0
