0.08,1.41,4,-5.85,1.5,0,25.4,0
0.23,4.46,4,-5.85,3.55,0,21.88,0
0.38,7.71,4,-0.98,5.31,0,22.81,0
0.54,11,4,-2.22,8.22,0,20.9,0
0.69,14.2,4,-3.47,10.22,0,20.6,0
0.84,17.2,5.78,-4.43,12.07,0,18.77,0
1,20.2,4.74,-5.15,13.91,0,17.42,0
1.15,23.2,4,-5.85,15.41,0,15.5,0
1.3,26.4,7.13,-1.76,16.74,0,13.82,0
1.46,29.3,4.38,2.33,17.86,0,11.93,0
1.61,31.6,4.94,5.46,18.77,0,9.92,0
1.76,34.6,4,7.63,19.16,0,8.28,0
1.92,37.4,7.09,9.79,19.52,0,7.06,0
2.07,39.9,4,11.26,19.66,0,6.14,0
2.22,42.2,4.37,12.73,19.81,0,5.37,0
2.38,44.4,4.58,13.9,19.88,0,4.87,0
2.53,46.7,5.91,14.68,20.02,0,4.22,0
2.68,48.5,7.72,15.47,19.97,0,3.59,0
2.76,49.3,9.73,15.76,19.92,0,3.33,0
3.07,53,4,16.84,19.61,0,2.64,0
3.46,54.1,4,18.3,19.28,0,2.1,0
3.83,55,4,18.5,18.95,0,1.62,0
4.23,55.7,4,18.21,18.54,0,1.37,0
4.62,56.4,4,19.58,18.33,0,1.19,0
4.99,56.9,4,20.46,18.23,0,0.96,0
