1.87,27.7,3,8.68,18.19,0,9.38,0
3.36,42.4,1.5,15.07,19.75,0,3.58,0
4.86,52.5,1,20.59,19.94,0,2.02,0
6.35,55.6,1,24.61,19.17,0,0.91,0
7.85,58.6,1.1,26.94,18.71,0,0.47,0
9.34,59,1.2,27.6,17.41,0,0.18,0
10.83,60,1.3,26.77,16.05,0,0.09,0
12.33,62.2,1,24.9,15.01,0,0,0
