2.43,62.2,5.69,10.89,136.53,0,402.36,0
3.65,88.2,3.85,14.29,148.1,0,235.2,0
4.86,107,4.42,16.72,150.72,0,147.3,0
6.08,120,3.93,25.95,151.05,0,121.61,0
7.29,124,5.15,32.85,157.64,0,90.72,0
8.51,128,4.29,38.2,155.32,0,62.19,0
9.73,133,5.36,40.33,153.04,0,48.99,0
10.96,138,6.78,39.17,152.74,0,39.66,0
12.19,143,6.42,46.36,150.89,0,25.26,0
13.41,146,5.4,53.75,145.59,0,18.66,0
14.55,148,4.5,56.66,141.61,0,14.96,0
15.78,154,4.46,60.84,137.81,0,10.66,0
17,158,4.02,62.11,133.01,0,7.68,0
18.23,159,5.07,60.94,128.36,0,5.88,0
19.46,160,7.33,60.06,123.99,0,4.69,0
20.69,158,7.82,64.05,120.09,0,3.96,0
21.92,155,8.07,63.17,117,0,3.38,0
23.14,156,7.93,61.23,113.92,0,2.58,0
24.28,154,9.09,62.4,110.72,0,2.11,0
25.51,150,13.4,60.16,107.64,0,1.93,0
26.73,141,20.1,64.54,105.08,0,1.77,0
27.96,152,16,66.58,102.79,0,1.67,0
