0.37,183,47.6,-2.62,11.2,123.59,213.07,8848.49
0.74,196,40.7,-3.79,21.14,191.42,200.63,5187.42
1.11,205,14.1,-4.87,30.05,218.87,188.92,3807.55
1.48,211,7.89,-5.72,38.06,240.05,177.89,2861.06
1.84,214,1.48,-6.31,45.23,258.74,167.77,2139.16
2.21,214,1.5,-6.65,51.92,273.65,157.98,1447.96
2.6,213,2.64,-6.69,58.41,280.2,148.27,808.78
2.96,211,4.5,-6.41,63.99,275.3,139.85,573.6
3.17,210,8.68,-6.08,66.97,274.94,135.15,462.34
3.33,209,3,-5.72,69.15,273.2,131.68,390.24
3.7,207,1.6,-4.34,74.09,268.56,123.99,254.51
4.07,206,1.73,0.84,78.64,262.81,116.75,150.84
4.44,205,3.45,5.14,83.02,255.92,109.94,84.07
4.81,205,2.77,7.67,87.31,248.41,103.48,50.43
5.18,206,7.48,9.9,90.63,241.01,89.73,30.04
5.55,207,5.02,12.08,91.17,233.88,79.83,17.93
5.92,208,7.7,14.21,91.98,227.13,78.76,10.75
6.28,210,1.95,16.44,93.75,220.9,77.91,6.52
6.34,210,4.78,16.75,94.14,219.93,77.94,6.01
6.65,212,1.96,18.67,96.53,214.9,75.88,3.89
7.03,214,0.76,20.8,99.17,209.22,70.88,2.31
7.39,215,2.22,22.73,101.39,204.19,67.18,1.39
7.77,216,1.76,24.56,103.08,199.24,63.61,0.82
8.14,217,1.53,26.28,105.18,194.76,60.05,0.49
8.51,218,7.7,27.91,106.86,190.42,56.59,0.29
8.88,218,6.86,29.33,108.2,186.31,53.33,0.18
9.25,218,8.37,30.55,109.65,182.7,50.25,0.11
9.52,218,3.93,31.16,110.49,180.08,48.1,0.07
9.62,218,4.05,31.36,110.78,179.14,47.33,0.06
9.99,217,20.2,32.17,111.77,175.79,44.58,0.04
10.4,217,4.2,33.08,112.69,172.23,41.71,0.02
10.71,216,3.16,34,113.45,169.76,39.66,0.01
11.12,215,6.72,35.01,114.16,166.6,37.11,0.01
12.67,212,1.82,39.99,115.88,156.1,28.84,0
12.98,211,16.6,41,116.15,154.24,27.43,0
15.86,209,8.38,52.47,115.82,139.51,17.17,0
19.05,215,13.2,66.17,112.66,127.33,10.22,0
22.14,215,13.9,76.32,108.18,118.11,6.19,0
25.34,210,10.6,79.67,102.95,110.4,3.68,0
28.53,196,12.8,78.35,97.69,104.04,2.19,0
31.72,185,11.5,74.49,92.71,98.67,1.3,0
34.91,182,10.8,72.76,88.3,94.06,0.78,0
38,181,10.3,70.63,85.07,90.15,0,0
