0.72,125,17.6,2.2,201.48,0,4079.93,0
1.43,162,8.5,3.72,240.13,0,2087.92,0
2.16,178,5.22,4.09,263.27,0,1497.11,0
2.87,193,1.88,5.34,280.74,0,897.98,0
3.59,192,3.59,6.03,273.32,0,618.08,0
4.3,190,0.97,5.11,272.18,0,518.18,0
5.03,195,0.99,8.42,273.73,0,418.28,0
5.75,201,0.45,14.42,276.2,0,347.11,0
6.46,204,0.81,19.11,279.72,0,262.38,0
7.18,204,0.65,22.51,275.62,0,205.49,0
7.91,206,0.66,25.8,271.43,0,160.87,0
8.62,206,1.54,28.49,267.09,0,129.11,0
11.49,206,1.9,33.07,245.58,0,52.63,0
14.3,206,0.42,45.73,225.03,0,25.15,0
17.19,203,4.19,47.26,208.52,0,9.46,0
20.07,200,1.23,44.56,190.41,0,3.58,0
22.96,194,4.09,40.45,175.86,0,1.78,0
25.85,188,5.2,37.41,164.23,0,0.59,0
28.74,184,1.16,38.46,154.38,0,0.15,0
31.62,182,2.47,40.22,146.2,0,0.09,0
34.51,180,3.85,42.57,139.3,0,0.04,0
37.4,181,8.43,40.57,133.34,0,0.01,0
40.29,180,4.55,41.86,128.12,0,0.01,0
43.17,179,0.44,42.92,123.52,0,0,0
45.92,179,1.96,44.68,119.59,0,0,0
48.81,179,2.99,44.56,115.83,0,0,0
51.7,174,3.39,43.74,112.43,0,0,0
54.59,172,4.84,41.74,109.32,0,0,0
