2.5,206,75,0,122.77,171.6,669.71,11.84
7.49,285,8,0,218.15,99.53,282.14,0
12.54,291,7,0,234.07,76.92,106.66,0
17.45,274,5,0,221.55,65.21,40.36,0
22.47,266,4,23.41,205.25,57.46,19.71,0
27.48,255,2,35.47,190.15,51.96,8.34,0
32.5,250,2,42.22,174.2,47.78,3.62,0
37.51,242,2,45.59,160.68,44.48,1.58,0
42.42,237,2,49.68,149.48,41.82,0.7,0
47.44,235,2,50.91,139.94,39.55,0.3,0
52.45,236,2,48.66,131.98,37.61,0.13,0
57.47,242,2,50.7,125.25,35.93,0.06,0
62.48,246,2,51.01,119.5,34.46,0.03,0
67.4,242,4,48.35,114.62,33.18,0.01,0
72.41,242,5,44.77,110.24,32.01,0,0
