5.49,198,10,0,186.83,108.11,258.72,6.53
6.17,195,5,10.14,197.4,102.7,211.17,3.26
6.92,194,4,19.07,203.18,97.43,152.63,1.51
7.69,195,3,24.03,205.95,92.74,114.26,0.69
8.36,195,3,26.62,205.73,88.92,79.51,0.35
9.12,195,3,28.67,202.75,85.21,49.71,0.16
9.88,192,7,29.74,195.44,81.9,20.91,0.07
10.56,188,8,29.63,185.44,79.23,9.67,0.04
11.31,186,7,29.42,175.66,76.58,4.66,0.02
12.08,186,6,29.85,166.96,74.1,2.88,0.01
12.77,186,5,30.5,160.29,72.07,1.8,0
13.47,185,6,31.57,154.56,70.18,1.31,0
14.17,180,10,32.44,149.44,68.41,0.82,0
14.98,163,8,32.98,144.15,66.54,0.43,0
15.68,162,6,32.44,140.03,65.04,0.22,0
16.37,164,5,31.79,136.17,63.66,0,0
17.19,166,5,30.82,132.07,62.12,0,0
17.88,166,5,29.63,128.95,60.91,0,0
18.58,166,5,28.56,126.05,59.75,0,0
19.39,166,5,27.91,122.95,58.49,0,0
20.09,168,5,27.26,120.47,57.46,0,0
20.79,172,5,26.4,118.15,56.49,0,0
21.48,173,5,25.97,116,55.57,0,0
22.3,171,5,26.08,113.61,54.54,0,0
22.99,170,5,26.4,111.72,53.72,0,0
23.69,172,5,27.16,109.89,52.92,0,0
24.39,173,5,28.88,108.16,52.15,0,0
25.2,176,5,30.17,106.26,51.31,0,0
25.9,178,5,29.96,104.71,50.61,0,0
26.59,180,6,29.63,103.24,49.95,0,0
27.41,180,8,29.1,101.58,49.19,0,0
28.1,180,5,28.45,100.24,48.59,0,0
28.8,180,5,28.02,98.94,47.99,0,0
29.61,178,5,27.59,97.5,47.33,0,0
30.31,174,5,27.59,96.31,46.78,0,0
31.01,170,10,26.19,95.16,46.25,0,0
