0.49,211,40.1,64.37,73.17,233.76,3509.72,10533.68
0.98,233,17.4,75.6,130.38,272.92,2885.72,1394.2
1.47,227,14.4,68.11,176.13,246.78,2383.47,5.62
1.97,234,10.8,61.94,213.49,213.16,1967.84,0
2.46,245,7.67,60.52,244.17,190.74,1571.81,0
2.95,244,23.3,69.43,261.9,174.18,1161.8,0
3.44,261,23.3,75.4,273.58,161.3,867.89,0
3.93,259,22.7,73.37,276.37,150.91,643.49,0
4.42,258,22.7,68.82,276.54,142.3,560.73,0
4.92,258,22.5,65.78,278.71,134.88,482.38,0
5.74,261,22.4,61.84,282.13,124.87,387.42,0
6.56,263,22.4,59.41,284.24,116.81,278.87,0
7.37,264,22.3,58.09,281.24,110.2,208.81,0
8.19,265,22.2,58.09,279.02,104.54,169.08,0
9.01,265,22.2,58.19,277.3,99.67,124.55,0
9.83,264,22,57.28,272.35,95.42,80.7,0
10.65,264,21.9,55.06,264.11,91.67,49.29,0
11.47,265,22,51.82,254.75,88.34,31.13,0
