0.25,4.25,2,1.87,2.88,0,8.69,0
0.41,6.84,2,3.32,3.93,0,6.61,0
0.57,9.56,2,4.8,4.8,0,6.95,0
0.74,12.3,2,6.44,6.36,0,6.78,0
0.9,15.1,2,8.03,7.43,0,5.71,0
1.07,17.5,2,9.79,8.56,0,5.63,0
1.24,19.7,2,11.57,9.52,0,4.46,0
1.4,21.8,2,13.11,10.08,0,3.87,0
1.57,24.4,2,14.44,10.55,0,3.42,0
1.72,27.3,2,15.54,10.95,0,3.02,0
1.89,30.3,2,16.53,11.36,0,2.62,0
2.06,32.6,2,17.3,11.57,0,2.28,0
2.46,33.3,2,18.07,12.23,0,1.69,0
2.79,34.6,2,18.07,12.94,0,1.34,0
3.13,34.2,2,17.41,12.45,0,0,0
