0.12,134,41.1,-0.73,7.68,179.06,623.48,50762.31
0.24,208,35.5,-0.84,14.95,278.38,601.67,27720.83
0.35,252,27.1,-0.93,21.23,309.46,582.34,16719.99
0.47,272,11.6,-1.09,27.71,321.2,561.97,10847.48
0.59,276,12.6,-1.27,33.83,323.58,542.31,7620.2
0.71,271,16.3,-1.49,39.63,323.15,523.34,5650.81
0.83,266,11.9,-1.72,45.13,320.31,505.02,4439.61
0.94,262,12.2,-1.96,49.93,316.84,488.8,3710.23
1.06,260,12.1,-2.21,54.94,314.79,471.7,3081.8
1.18,260,11.9,-2.45,59.69,313.21,455.2,2524.16
1.3,259,8.04,-2.69,64.21,311.21,439.27,2069.24
1.42,257,10.2,-2.93,68.53,309.11,423.91,1658.71
1.53,254,9.68,-3.17,72.32,306.55,410.29,1386.92
1.66,244,4.95,-3.41,76.57,303.54,394.76,1102.98
1.89,228,9.83,-3.87,83.6,297.2,368.72,719.64
2.01,220,18.6,-4.09,87.03,293.4,355.81,572.02
2.13,215,4.11,-4.3,90.32,289.39,343.36,456.41
2.24,213,16.1,-4.5,93.19,285.56,332.33,371.14
3.1,228,9.59,-5.53,112.13,255.35,256.86,45.54
3.79,236,7.22,-5.65,121.66,232.68,200.21,5.71
3.9,236,7.24,-5.61,122.76,229.34,193.29,4.09
4.14,237,8.26,-5.45,124.89,222.83,179.91,2
4.25,237,4.07,-5.32,125.78,219.95,174.78,1.43
4.37,237,4.04,-5.15,126.75,216.93,169.83,1
4.49,237,1.94,-4.93,127.73,214.04,165.47,0.7
4.61,237,1.49,-4.62,128.73,211.23,161.16,0.48
4.72,236,2.38,-4.24,129.65,208.76,157.54,0.35
5.16,235,2.4,-1.43,133.7,199.77,143.97,0.09
5.43,234,4.05,3.32,136.22,194.84,135.04,0.04
5.56,233,3.03,4.2,137.4,192.59,129.83,0.03
5.67,233,2.48,4.99,138.33,190.72,125.11,0.02
5.79,233,3.03,5.73,139.24,188.73,119.65,0.01
5.91,232,6.7,6.43,139.93,186.59,113.87,0.01
6.03,232,7.44,7.14,140.45,184.7,109,0.01
6.2,232,1.64,8.18,141.04,182.21,103.32,0
6.5,233,14.3,9.96,142.01,177.9,95.03,0
6.85,235,7.57,11.78,143.12,173.33,87.04,0
6.98,236,3.05,12.31,143.59,171.7,84.55,0
7.09,236,2.91,12.85,144.05,170.36,82.66,0
7.21,237,4.07,13.38,144.62,168.93,80.65,0
7.22,238,2.02,13.48,144.67,168.82,80.38,0
7.33,238,6.76,13.91,145.21,167.55,77.25,0
7.45,239,3.49,14.44,145.73,166.2,73.54,0
7.56,240,10.1,14.86,146.08,164.99,69.89,0
8.26,247,0.85,17.52,144.87,157.97,48.37,0
8.98,252,8.91,19.64,141.68,151.5,37.69,0
9.09,253,7.13,19.85,141.18,150.58,36.21,0
9.3,254,0.73,20.28,140.17,148.87,33.6,0
10.32,253,0.96,21.76,134.57,141.32,26.44,0
11.38,247,1.99,22.29,131.1,134.58,22.01,0
12.4,238,3.15,22.29,127.84,128.93,18.41,0
13.41,229,1.67,21.87,125.7,123.98,15.63,0
14.43,223,3.52,21.55,123.24,119.52,12.46,0
15.44,220,1.13,21.55,120.61,115.54,10.23,0
16.57,220,1.12,22.08,117.78,111.53,8.33,0
17.58,224,1.93,22.61,115.53,108.28,6.91,0
18.6,228,2.04,23.25,113.08,105.27,5.45,0
19.61,234,2.55,24.2,110.31,102.52,4.48,0
20.62,239,2.91,26.01,107.85,99.98,3.92,0
21.64,243,3.08,28.66,105.68,97.6,3.37,0
22.77,245,3.6,31.74,103.62,95.14,2.89,0
23.78,247,2.67,34.4,101.87,93.1,2.36,0
24.79,249,3.37,36.31,99.95,91.18,1.81,0
25.81,250,2.08,37.37,97.79,89.36,1.47,0
26.82,251,1.68,37.79,95.84,87.67,1.26,0
27.84,251,2.78,37.79,94.22,86.04,1.08,0
29.41,248,3.4,37.26,91.66,83.72,0.68,0
30.99,246,2.91,36.63,88.64,81.55,0.41,0
32.57,249,3.46,35.88,86,79.55,0.4,0
34.03,252,3.23,35.14,84.24,77.83,0.34,0
37.19,255,4.16,33.12,79.85,74.45,0,0
