5.03,214,6,0,178.85,0,374.65,0
7.55,220,6,0,207.41,0,244.19,0
10.07,235,4,0,227.06,0,167.7,0
12.58,235,4,16.93,232.81,0,90.71,0
15.1,230,2,24.45,224.63,0,54.89,0
17.61,231,2,31.1,217.25,0,36.13,0
20.13,232,2,42.26,208.93,0,21.37,0
22.65,225,7,53.67,198.38,0,12.2,0
25.16,224,7,49.79,187.6,0,7.37,0
27.68,229,2,54.3,177.97,0,4.72,0
30.2,218,2,64.08,169.55,0,3.15,0
32.71,214,2,61.58,162.23,0,2.08,0
35.23,213,2,64.96,155.53,0,1.3,0
37.75,211,2,61.95,149.39,0,0.8,0
40.26,217,2,63.21,143.82,0,0.5,0
42.78,216,3,60.7,138.81,0,0.31,0
45.29,215,3,60.57,134.25,0,0.2,0
47.81,217,5,60.07,130.16,0,0.12,0
50.33,214,5,62.33,126.52,0,0,0
