0.09,231,52.9,-0.75,12.18,80.49,2863.21,29242.18
0.17,231,27.9,-0.9,23.29,154.33,2799.34,23293.66
0.26,231,16.4,-0.97,35.2,203.79,2729.19,15656.33
0.34,231,11.9,-1,45.31,224.63,2668.31,11345.04
0.43,232,8.04,-1.04,56.16,236.57,2601.44,8539.84
0.51,232,6.53,-1.11,65.37,243.18,2543.41,6949.05
0.6,232,4.75,-1.21,75.35,248.89,2479.67,5592.32
0.69,232,4,-1.34,84.97,252.61,2417.53,4572.83
0.77,233,5.69,-1.48,93.17,255.01,2363.6,3849.38
0.86,233,4.83,-1.64,102.03,256.4,2304.36,3221.94
0.95,234,10.8,-1.82,110.51,257.17,2246.61,2765.52
1.03,235,10.3,-2,117.74,258.4,2196.5,2416.65
1.11,235,10.6,-2.17,124.74,258.76,2147.5,2096.14
1.2,236,10.2,-2.35,132.45,259.47,2093.68,1752.88
1.29,237,10.6,-2.54,139.94,259.74,2041.21,1444.87
1.38,238,14.2,-2.73,147.1,259.48,1990.06,1174.7
1.46,238,14.1,-2.94,153.23,258.65,1945.67,969.16
1.55,239,19.6,-3.15,159.87,257.13,1896.9,770.65
1.63,240,17.8,-3.37,165.58,255.36,1854.59,629.73
1.72,241,7.14,-3.59,171.83,252.89,1808.11,495.74
1.8,242,11.9,-3.81,177.21,250.43,1767.23,402.06
1.89,243,10.9,-4.02,183.03,247.35,1719.56,316.59
1.98,244,17.6,-4.24,188.55,244.09,1672.1,250.14
2.07,246,11.4,-4.48,193.82,240.73,1628.43,196.88
2.15,247,12.9,-4.72,198.33,237.68,1591.58,160.14
2.23,248,15.4,-4.99,202.68,234.62,1556.82,129.09
2.32,249,17.6,-5.25,207.44,231.17,1520.1,101.99
2.4,251,24,-5.52,211.55,228.14,1490.64,82.62
2.49,252,10.1,-5.8,216.16,224.74,1462.65,65.01
2.58,253,12,-6.06,220.83,221.41,1439.08,51.48
2.67,254,6.34,-6.31,225.64,218.17,1415.29,40.48
2.75,256,6.22,-6.56,230,215.36,1394.11,32.75
2.83,257,5.6,-6.82,234.46,212.6,1373.66,26.62
2.92,259,8.73,-7.07,239.57,209.57,1344.19,20.95
3,260,5.19,-7.31,243.97,206.96,1311.28,16.93
3.09,262,11,-7.55,248.68,204.14,1269.31,13.39
3.18,263,16,-7.78,252.98,201.42,1224.91,10.58
3.27,264,13.1,-8,256.93,198.78,1182.82,8.31
3.35,266,11.8,-8.21,260.17,196.48,1144.53,6.73
3.43,267,12.7,-8.4,263.1,194.27,1105.43,5.47
4.21,280,5.52,-9.93,282.25,175.61,838.68,0.7
4.29,282,2.35,-10.07,283.7,173.97,817.02,0.56
4.38,283,5.1,-10.2,285.12,172.2,793.56,0.44
4.47,285,4.61,-10.32,286.54,170.45,771.06,0.35
4.8,290,10.8,-10.66,290.98,164.51,698.48,0.15
5.25,296,2.85,-10.87,296.92,157.31,618.22,0.04
5.32,298,1.92,-10.98,297.8,156.27,605.44,0.04
5.41,299,4.29,-10.98,298.79,154.97,589.09,0.03
5.5,300,4.92,-10.87,299.65,153.7,572.85,0.02
5.58,301,2.24,-10.87,300.25,152.59,558.57,0.02
5.67,302,4.59,-10.87,300.59,151.39,543.65,0.01
5.76,303,5.07,-10.77,301.15,150.21,529.17,0.01
6,306,7.89,-10.56,302.48,147.17,492.68,0.01
6.18,307,4.41,-10.25,303.22,145.01,468.31,0
6.27,308,3.2,-10.11,303.58,143.96,458.48,0
6.36,309,6.66,-9.94,303.97,142.94,449.61,0
6.45,310,5.83,-9.76,304.41,141.93,441.7,0
6.53,310,3.83,-9.58,304.83,141.06,435.47,0
6.61,311,2.41,-9.37,305.34,140.2,430.01,0
