0.51,143,33.1,-3.74,195.66,0,5592.84,0
0.69,160,15,-4.96,213.36,0,4363.43,0
0.86,178,7.92,-6.2,228.63,0,3675.14,0
1.03,188,8.01,-7.39,242.31,0,2808.28,0
1.2,187,8.03,-8.46,244.99,0,2150.5,0
1.38,195,5.6,-9.15,248.08,0,2033.53,0
1.55,199,7.52,-9.58,251.75,0,1846.64,0
1.71,203,6.87,-9.77,258.35,0,1668.78,0
1.89,206,9.22,-9.95,262.92,0,1505.22,0
2.06,211,12,-9.95,270.25,0,1378.94,0
2.23,219,13.3,-9.95,275.1,0,1175.03,0
2.41,216,9.9,-10.14,276.83,0,926.08,0
2.58,214,10.5,-10.6,274.55,0,830.56,0
2.75,213,8.39,-11.16,274.06,0,769.64,0
2.92,210,13.3,-11.53,273.74,0,727.61,0
3.09,214,6.67,-11.25,275.23,0,682.48,0
3.26,213,9.98,-9.77,276.33,0,633.6,0
3.43,212,11.2,-7.06,278.46,0,575.82,0
3.61,215,9.11,2.4,278.97,0,523.07,0
3.78,217,10.1,7.87,280.87,0,481.98,0
3.95,219,8.05,10.51,281.76,0,430.64,0
4.12,220,8.29,12.28,282.78,0,369.64,0
4.29,218,8.42,13.95,281.57,0,310.22,0
4.46,220,9.71,15.63,279.92,0,258.02,0
4.64,220,20.1,17.49,276.26,0,208.23,0
4.81,216,23.5,19.07,272.38,0,177.5,0
4.98,220,14.6,20,268.13,0,157.71,0
5.15,218,12.2,20.46,264.51,0,143.45,0
5.32,213,23.1,20.65,260.81,0,128.98,0
5.49,215,21.2,20.74,257.41,0,118.36,0
5.67,216,18.3,21.02,254.02,0,108.99,0
5.84,208,31.7,21.3,251.09,0,100.28,0
6.01,212,25.3,21.67,248.27,0,93.06,0
6.19,213,23.8,22.04,245.66,0,85.94,0
6.35,216,19.6,22.51,243.33,0,77.79,0
6.64,210,25,23.63,238.82,0,62.26,0
8.82,210,10.7,34.97,209.65,0,27.97,0
11.07,210,10.7,43.44,188.05,0,11.92,0
13.32,206,6.25,45.95,172.02,0,6.19,0
15.49,206,6.25,45.39,159.31,0,1.91,0
17.74,206,10.7,42.23,147.38,0,0,0
