0.19,153,8,0.96,24.4,233.17,1609.94,5052.7
0.56,130,9,2.86,62.52,168.53,1346.02,485.78
0.94,128,3,4.5,91.94,137.01,1105.63,4.79
1.22,134,3,5.34,109.48,120.39,984.97,0.11
1.59,129,4,6.46,127.82,105.47,802.43,0
1.96,131,7,6.51,138.39,94.99,679.4,0
2.34,138,8,6.51,151.17,86.94,641.26,0
2.71,139,5,6.44,166.55,80.79,529.81,0
2.99,143,3,6.38,170.5,76.91,471.62,0
3.37,146,2,7.55,177.07,72.44,404.45,0
3.74,154,2,10.54,180.71,68.77,348.88,0
4.12,161,1,12.86,184.13,65.52,319.37,0
4.4,167,2,13.54,187.91,63.4,300.02,0
4.77,173,2,14.41,193.15,60.89,267.87,0
5.15,176,4,17.51,197.95,58.6,241.97,0
5.52,178,5,20.8,204.45,56.6,207.99,0
5.89,180,3,23.41,204.89,54.8,141.7,0
6.17,179,4,25.15,201.57,53.54,126.19,0
6.55,180,5,27.66,200.86,51.96,123.94,0
6.92,181,4,31.15,201.34,50.55,98.46,0
7.3,179,4,34.05,198.33,49.22,72.51,0
7.58,179,2,34.92,194.96,48.3,60.13,0
7.95,179,1,35.89,189.92,47.17,49.35,0
8.33,178,1,37.34,184.93,46.08,46.41,0
8.7,177,2,38.88,182.77,45.09,46.83,0
9.08,176,2,39.08,181.24,44.13,41.04,0
9.36,173,3,38.4,179.87,43.47,35.55,0
9.73,172,2,37.72,177.19,42.63,30.1,0
10.1,172,2,37.43,174.69,41.85,25.97,0
10.48,170,2,37.14,171.99,41.08,22.33,0
10.76,171,2,36.66,170.15,40.54,19.9,0
11.13,174,2,35.89,167.51,39.86,17.13,0
11.51,174,2,36.08,164.95,39.2,14.62,0
11.88,175,2,36.76,162.35,38.58,12.58,0
12.26,174,2,37.82,159.81,37.98,10.77,0
12.54,173,6,38.79,158,37.55,9.59,0
12.91,173,6,40.14,155.62,37.01,8.27,0
13.29,173,8,42.08,153.17,36.48,7.06,0
13.66,175,9,44.01,150.89,35.98,6.08,0
14.03,174,9,45.46,148.68,35.5,5.22,0
14.31,171,9,46.53,147.06,35.16,4.65,0
14.69,167,8,45.94,144.87,34.7,3.99,0
15.06,165,7,44.59,142.8,34.27,3.42,0
15.44,163,8,44.01,140.8,33.84,2.94,0
15.72,162,8,44.2,139.35,33.54,2.61,0
16.09,161,9,33.85,137.46,33.15,2.25,0
16.47,159,10,33.85,135.59,32.77,1.93,0
16.84,158,10,33.85,133.88,32.41,1.65,0
17.21,157,10,33.85,132.2,32.06,1.42,0
17.5,157,10,33.85,130.89,31.79,1.26,0
17.87,157,9,33.85,129.3,31.46,1.09,0
18.24,160,11,33.85,127.8,31.14,0.93,0
18.62,159,12,33.85,126.3,30.82,0.8,0
18.9,160,14,33.85,125.2,30.59,0.71,0
19.27,158,16,33.85,123.92,30.3,0.61,0
19.65,155,18,33.85,122.75,30,0.52,0
20.02,157,19,33.85,121.08,29.72,0,0
20.4,154,21,33.85,119.5,29.44,0,0
