1.45,216,10,0,240.9,0,1579.45,0
2.88,215,7,0,232.56,0,725.11,0
4.33,215,5,0,235.54,0,586.66,0
5.78,214,4,0,243.76,0,431.16,0
7.22,215,4,0,245.32,0,356.04,0
8.66,221,3,0,253,0,328.2,0
11.55,233,3,11.24,281.58,0,253.05,0
14.48,237,3,27.45,299.81,0,153.39,0
17.28,242,3,40.74,295.15,0,98.5,0
20.2,241,3,51.22,293.48,0,65.35,0
23.12,240,3,57.81,284.89,0,32.44,0
26.04,234,3,56.95,267.33,0,13.89,0
28.84,226,3,55.22,249.73,0,7.22,0
31.76,213,3,52.84,235.27,0,4.16,0
34.68,207,3,50.68,223.76,0,1.44,0
37.48,208,4,48.19,210.28,0,0,0
40.4,209,4,45.17,200.01,0,0,0
43.32,207,4,42.57,191.48,0,0,0
46.24,213,6,40.95,184.17,0,0,0
