0.14,5.23,5.31,-0.97,4.32,0,79.35,0
0.42,15.4,7.78,0.23,11.34,0,66.89,0
0.69,24.4,4,3.77,17.59,0,63.43,0
0.97,32.1,4,5.25,23.49,0,52.56,0
1.25,34.6,4,5.18,27.96,0,40.76,0
1.52,37.9,4,-5.25,30.3,0,26.46,0
1.8,40.5,4,-9.36,30.65,0,21.33,0
2.07,43,4,-9.36,30.82,0,17.73,0
2.35,45.1,4,-7.81,31.07,0,15.71,0
2.63,45.6,4,-5.6,31.29,0,14.32,0
2.91,49.2,13,-4.88,31.96,0,13.15,0
3.19,50.3,4,-6.06,32.66,0,11.82,0
3.46,53.7,4.19,-7.65,33.34,0,10.46,0
3.74,58,7.53,-8.9,33.79,0,9.02,0
4.01,64.4,4,-9.52,33.93,0,7.85,0
4.29,67.5,4,-10.37,34.12,0,7.26,0
4.57,71.3,4,-8.76,34.51,0,6.6,0
4.85,75.6,4,1.41,34.99,0,5.83,0
5.13,80,4,9.52,35.27,0,4.74,0
5.4,82.8,4,17.13,35.21,0,4,0
5.68,84.8,15.7,23.98,35.26,0,3.57,0
5.86,86.3,16.8,27.31,35.38,0,3.09,0
6.36,90.2,8.07,36.83,34.91,0,1.48,0
6.51,91.3,4,39.02,34.54,0,1.14,0
6.69,92.8,8.75,38.64,34.02,0,0.79,0
