0.75,169,4.27,0,53.73,163.04,1391.81,4469.43
1.55,203,4.92,0.16,99.45,214.33,1172.91,2105.83
2.3,232,5.49,0,134.15,231.92,999.07,1340.93
3.06,256,4.38,1.12,162.98,250.27,849.17,745.19
3.85,248,3.47,10.81,187.48,252.3,717.13,308.69
4.61,253,5.68,18.83,206.85,245.12,606.7,124.46
5.36,269,8.42,25.11,220.81,233.77,503.2,47.18
6.12,268,4.67,29.26,232.37,221.48,437.22,17.54
6.91,260,5.58,31.48,243.48,209.61,380.24,6.29
7.66,245,8.47,32.44,254.23,199.62,318.5,2.38
8.42,247,6,32.35,258.51,190.58,235.35,0.89
8.86,267,10.3,32.44,258.41,185.85,200.23,0.5
9.21,255,7.27,32.44,257.39,182.29,180.71,0.32
10.82,253,11.2,33.51,252.03,168.18,131.46,0.04
11.56,271,11.3,34.86,249.34,162.76,112.34,0.02
12.4,276,8.71,37.47,246.01,157.16,103.42,0.01
14.17,275,10.1,44.03,245.22,146.96,81.02,0
16.88,275,10,57.16,236.05,134.67,50.98,0
19.49,276,11.7,67.4,232.49,125.34,36.11,0
22.19,267,15.7,77.25,219.85,117.47,17.62,0
24.8,257,15.1,79.95,209.2,111.12,12.8,0
27.51,254,13.6,78.21,199.59,105.5,9.61,0
30.12,248,11.6,75.51,191.82,100.83,6.7,0
35.43,227,11.2,77.83,176.46,92.96,3.71,0
