1.33,175,13.6,0,53.18,236.8,581.62,2991.9
2.34,237,3.65,0,84.9,258.48,514.34,1233
3.33,247,3.81,0,110.89,258.69,455.95,695.85
4.34,242,3.56,0,133.39,255.32,403.21,384.39
5.35,240,4.2,0.11,152.34,247.96,356.56,251.03
6.34,233,4.59,0,168.35,242.98,316.08,149.16
7.34,233,4.63,0,182.51,235.83,279.86,69.12
8.32,247,6.41,1.96,192.78,226.67,230.3,32.44
9.34,248,7.64,15.34,198.8,216.7,211.43,14.68
10.38,242,9.05,25.14,207.14,206.98,188.77,6.55
11.36,252,12.5,33.65,211.69,198.54,161.01,3.07
12.34,245,8.72,41.56,213.57,190.81,145.9,1.44
13.32,247,4.44,48.79,217.57,183.83,140.98,0.68
14.3,238,9.29,54.63,223.69,177.48,132.1,0.32
15.47,249,9.98,60.46,231.69,170.69,115.4,0.13
16.35,250,6.15,63.83,234.56,166.06,99.41,0.06
17.92,253,6.96,68.08,238.09,158.63,84.92,0.02
19.1,258,15.4,69.27,241.54,153.66,72.44,0.01
22.52,254,6.51,67.69,240.74,141.52,36.49,0
26.05,256,7.73,66.4,225.1,131.58,17.4,0
29.48,255,8.5,63.14,208.87,123.68,9.64,0
33,244,5.75,61.55,195.11,116.89,7.64,0
36.43,246,4.24,65.91,185.57,111.25,6.5,0
