1.08,34.6,0.9,2.87,22.18,0,66.02,0
1.61,47,0.8,4.22,29.63,0,54.33,0
2.15,59.1,3.1,5.53,34.54,0,44.47,0
2.7,64.4,1.4,7.02,38.17,0,37.92,0
3.22,67.4,2.3,8.74,41.49,0,33.35,0
3.77,69.8,0.7,10.74,44.33,0,29.03,0
4.31,71.3,1.1,12.87,46.65,0,25.59,0
4.85,73.2,1.7,14.02,48.71,0,22.37,0
5.38,75.1,3,14.25,50.36,0,19.55,0
5.92,78.5,3.8,15.4,51.67,0,17.02,0
6.46,81.4,5,17.47,52.6,0,14.83,0
6.99,83.5,7,20.12,53.23,0,13.01,0
7.53,87.1,7.2,23.34,53.67,0,11.5,0
8.07,90.7,4.8,25.63,54.09,0,10.34,0
8.62,93.1,1.4,27.36,54.75,0,9.41,0
9.14,95.9,2.1,29.31,55.29,0,8.09,0
9.69,98.4,5.2,31.5,55.46,0,6.86,0
10.23,101,8.2,33.45,55.35,0,5.8,0
10.76,103,9.4,35.18,54.98,0,4.92,0
11.3,104,9.4,36.44,54.45,0,4.17,0
11.84,105,8.9,37.01,53.82,0,3.57,0
12.38,105,8.4,37.01,53.2,0,3.12,0
12.91,105,9,36.33,52.54,0,2.63,0
13.48,106,8.4,35.29,51.7,0,2.23,0
14.01,108,7.7,34.03,50.9,0,1.96,0
14.54,107,9.2,32.65,50.18,0,1.79,0
