1.7,305,10,0,92.31,265.84,879.93,1173.44
3.41,257,10,0,152.76,236.42,657.78,159.82
6.82,256,10,0,220.93,175.44,363.12,0.01
13.67,271,10,0,244.9,123.9,125.25,0
19.49,282,10,0,240.52,103.77,61.48,0
23.36,287,10,28.79,238.85,94.78,47.36,0
27.24,283,10,40.2,232.97,87.77,30.75,0
31.22,280,10,45.05,223.71,81.99,18.49,0
35.1,280,10,50.3,214.74,77.32,13.99,0
38.97,281,10,59.7,206.96,73.38,9.86,0
42.85,282,10,67.17,198.69,69.98,6.64,0
46.73,287,10,65.05,189.07,67.02,5.23,0
50.71,292,10,71.21,184.25,64.33,4.79,0
54.58,298,10,79.19,180.41,62.01,3.46,0
58.46,298,10,83.33,174.83,59.92,1.94,0
62.34,298,10,83.33,168.07,58.02,1.38,0
66.21,298,10,82.83,162.78,56.3,1,0
70.19,298,10,85.86,158.17,54.68,0.71,0
74.07,298,10,86.26,152.97,53.23,0,0
